TEXT,label
不要用你无下限的智商，来挑战我忍耐的底线。,1.0
看见路上有条狗再吃史你就也得上去吃才不算双标？女的这么干春闹谭男的也一样为啥不能骂？龟男的话另算,1.0
不敢逼他，把它问急了跑了就没乐子看了,1.0
你要是有病别找我，我不是兽医。,1.0
捏妈妈滴脸盘子上的粉赶我家墙皮子厚了,1.0
你也不是什么好鸟,1.0
把水印去了，给这图丢人了,1.0
这么怂，男的是没有蛋吗,1.0
逆天东西，看得我血压高。真的有这么蠢的东西吗？xxs都干不出来这种事，这完全是脑子没发育,1.0
因为你不能指望一群智商还不如地主老财的玩意讲究耗材的长远使用，他们只会超级博学本地人，这一点猫猫也说过了,1.0
楼主你自己去裸贷吧,1.0
这人差评给的理由就是口味不好，到你这成恶意差评了是吧孙吧主打的就是三棺这我知道，但孙吧不是dinner吧，你这种dinner哪来的回哪去,1.0
别说男人 我看了都心动,1.0
似了母的这男的，鸡巴把下头，上来直接怼着问感情史智商低情商也低，不会聊天建议重开，就这脑瘫水平还搁网络上找对象,1.0
来医院治一下脑子吧，兄弟,1.0
死了母的这男的，鸡巴把下头，上来直接怼着问感情史智商低情商也低，不会聊天建议重开，就这闹颤水平还搁网络上找对象,1.0
你有没有点良心？,1.0
化淡妆其实还可以。浓妆真的ex,1.0
不就是一堆冲脸刺客直接把法师射手必冲烂吗 法师射手玩家脑子是不太好使的,1.0
都几点了，还不出来说说情况，分没分？没分我继续骂了哈,1.0
人喝麻了还能想着给对象带虾，你喝麻了怕不是就抓个坦克上车了，人家郎才女貌，天生一对，哪里轮得到你这个妖怪来反对,1.0
再打一发,1.0
就你整天上完厕所不洗手就去吃东西是吧？跟个绿头苍蝇一样,1.0
可以爆个金币吗🥰哦不爆啊🙂不爆就算了🙄行吧其实我也没有很想让你爆笑死😂你挺小气的哈哈哈😂搞笑死了你真的很装,1.0
找到屎自己留着吃吧,1.0
现在逆天就够多的放开更多了,1.0
爸爸那边的亲戚 我家之前家里困难的时候 哪怕是一起生活了好多年的爸爸的亲姐姐（自建房上下层） 都过年在我家门口讨债她家那个女儿嫁了个有钱的老公还嘲讽我家 小时候每次那个女的回来我妈还给她包饺子吃 当喂舔狗了,1.0
不要搬屎,1.0
偷外卖的都是点活不起的贱种,1.0
好嘛，原来是个生化母体,1.0
所以说有时候人与人之间的差距比人和狗还大，比如复活吧（    ）,1.0
成年了还天天听家里的废物,1.0
就是看她长在我的审美上面了，我才让她给我发10块钱，长得丑的我吊都不吊，然后下面我放截图吧,1.0
史中史  不知道这游戏是在玩什么 每天看着电子烧鸡意淫就是原的最大乐趣了,1.0
觉得自己理亏的时候找人垫背，明显现在这态度就是觉得是楼主强坚她了,1.0
网络嘴炮，飞机️杯你都买不起，还在这瞧不起美女。,1.0
宝你妈呢宝，现在看见这字就犯ex,1.0
急眼牛魔，看看楼主楼中楼你就知道这人多逆天了,1.0
起因这个仙男，找我套立减斤，我看他主页想着这也不是个缺钱的人啊，各种会员全都买上了，然后就没想着这个13会跑路,1.0
找到然后强碱,1.0
想透就直说,1.0
这哥们是真不拿五十万当小数目啊，鉴定为批瘾犯了,1.0
不不不，重复的人可以因为一件事重复拉个新群，我女朋友她们宿舍有个逆天娴女，宿舍6个人里5个人全讨厌她 然后拉了三四个群来吐槽她,1.0
楼下说你芦管炸膛了,1.0
别哪天给自己马上了,1.0
阐述事实变成责怪了太唐了8⃣友们,1.0
自己吃那么胖怪谁,1.0
真的逗，你知道淹没整个日本的海啸要多高吗，没学过地理是吧,1.0
人家生不生孩子好不好看****！不知道xxn在ky什么,1.0
吧三观正正的只是一部分人罢了，每个地方都会有正常人，也都会有傻逼,1.0
靠打游戏来救妈妈,1.0
闹麻了原本以为只是脑子不行原来眼睛也不行，你要不回头看看楼主给差评的原因是什么？性价比低和没荤菜被你yy成口味不好，对线不过就拉黑一击脱离太对了哥,1.0
楼主氏了？还不回复,1.0
热恋期小情侣觉得对方可爱没什么，但是没有过被人爱经历的滴能只会觉得是抠搜，连热恋期的感觉都没尝过的人不知道什么才叫两情相悦，一眼丁真鉴定为缺爱波刚,1.0
给你寄个个小丑照镜子,1.0
我用女头≠我是xxn,1.0
谁破防连发三条长篇大论我不说，毕竟我不像你木的处女膜，三岁就给人捅破了,1.0
人家减肥减腰减屁股，为什么你非要从脑细胞开始？,1.0
属实有点nc都不认识就打上电话了,1.0
一个巴掌拍不响 你把脸伸来我看挺响,1.0
鉴定为gui男一个，我要是有这种对象早骂完分了,1.0
明显急眼了说要找同城男的秀恩爱来气我，好怕怕哦,1.0
吧主因为别人发滑稽气跳楼死了，所以不准发,1.0
改都不改是吧，学术不端,1.0
私募中医粉别恶心人了,1.0
其实兔和神我都挺讨厌的，一个无脑黑外面，一个无脑黑里面,1.0
我实在是看不懂这些弱智操作，这女的哪里好了，一次又一次的提钱，每一次都能屈服的给钱......,1.0
别酸了，你最该被骂,1.0
磨磨唧唧有屁快放,1.0
排核废水都没啥热度啊，8u们打多了冲不动了吗？,1.0
我尽量编的真一点，要不然看起来太脑瘫了，整个剧情,1.0
发个贴都怕，ldx属实有点five了,1.0
我也觉得，动不动就宝贝看着都恶心，不管是男的女的，看着都想吐,1.0
史中史  不知道这游戏是在玩什么 每天看着电子骚鸡意淫就是原的最大乐趣了,1.0
楼主**先,1.0
4，飞盘高手2的升级版，堵在门口后死活不让我端过去，一定要自己端，然后啪的一下没接稳摔了，你踏马真有毛病啊？,1.0
这个是真难绷本来以为不是男女朋友，直到看见坦克从男朋友碗里夹菜才确定这个事,1.0
抖音逆天的东西,1.0
一上来就骂，一看就知道破防了，小仙女就是这个样子。,1.0
你在现实中正大光明的在有纹身的人面前歧视过他吗？纹身就该被歧视？照你这么说孙吧被ylg整臭名声那玩孙吧都该死？你能给出纹身就要被歧视的原因吗？就因为你刻板印象里有纹身的都是坏人？,1.0
没错。就歧视纹身咋的,1.0
还想着这波必不可能小丑，脑子里面模拟好几种思路结果开局就整不会了,1.0
现实世界总是比网络残酷又美好太多，12岁我真是做梦也想不到今天的。如果让我知道我妹妹如今是这个样子，当时我们家就该打电话报，警，让那个狗 屎“大学生”付出代价,1.0
牙长得跟戴佳伟一样,1.0
因为占理，只要实话实说就不会落下风。对面说破了天也是小丑,1.0
你个初生，小狗狗这么可爱，你居然这么做,1.0
阴暗的宅男看不得别人一点好,1.0
滚蛋，不许跪,1.0
不愧是老东西，一眼就看穿了事物本质,1.0
确实，就算是无脑爱国那起码也是爱国到时候成罕见就不好玩了,1.0
你有没有想过是你自己的问题，她换个别的男的，说不定服服帖帖的，,1.0
要不是龟男多，国服早更新了,1.0
有几个小仙女会下steam我请问,1.0
借楼，贴上物化女性标签看她还发不发颠要用魔法打败魔法,1.0
这就是当牛马的自觉吗,1.0
从小没爹的cs说话是这样的,1.0
开庭≠开庭,1.0
楼主是猪逼吗？,1.0
完颜构你想媳妇想疯了吧,1.0
奶奶滴，楼主快爆照,1.0
你这种芬宏那c最该死,1.0
是女的我就不信就不支持不管对错,1.0
虾头楠，回复一条评论就开始颅内gc了,1.0
很喜欢她的奶，很Q弹,1.0
上来就隐私照，这b痒的玩闪电战是吧,1.0
不熟他还在那里乱叫明显就是想表现，不行了就戳穿他可怜的自尊心,1.0
你自从得了神经病，整个人都精神多了!,1.0
直接外国绿卡，然后找了个黑皮,1.0
二次猿414,1.0
我觉得是原神玩家,1.0
抽空一起去吃鱼吧，看你挺会挑刺的。,1.0
那人很好看吗？,1.0
小丑预定,1.0
不分等过年？,1.0
还是百京爷会玩？那是盖了帽了,1.0
给你20你能塞我里面吗,1.0
惹不起 躲的起，爷不伺候了,1.0
鉴屎官这么有流量的吗,1.0
脑子是个日用品，希望你不要把它当成装饰品。,1.0
你在小说里都活不过两行半。,1.0
妈的，跟我女朋友一模一样,1.0
nmd****,1.0
蓝牌先跑，老东西们顶住,1.0
泥麻麻的，已经是个合格的二次元了。天天看个什么b动漫，听着初音未来的小曲。恋爱番看多了，脑子里也犯了抽，想谈一场恋爱。因为比较宅，然后在一个关于miku歌曲下面的评论和一个人争执了起来。最后我自觉理亏，让步了。对方哈哈大笑要我的QQ，想给我科普更多,1.0
11级以上老东西快来认罪,1.0
您刚从咸菜坛子里出来？可真闲,1.0
你的智商还停留在胎教水平吧？,1.0
先暴操一顿，然后再讲三观,1.0
她是cs，你也有点fv,1.0
真盖斯啊还有速更爷爱看,1.0
做人不能这样，缺狗粮才知道来找我?,1.0
小脑发育不完全 大脑完全不发育,1.0
也不知道你为什么总是不用你脖子上顶着的那玩意儿思考，你说你活着除了衬托世界有多么美好之外你还能干什么？,1.0
中分看鼻子，齐刘海看脸型，斜刘海看气质，无刘海看五官。你适合蒙面！,1.0
你怎么长得跟二维码似的，不扫一下都不知道你是什么东西。,1.0
吃亏是福，福如东海。,1.0
脑子是个好东西，希望你也有,1.0
那张脸，就像十九世纪没卖出去，二十世纪又砸在手里的赔钱货。,1.0
但坦克也追到了楼下，还放出话来要喊人来弄鼠鼠,1.0
我们男人最喜欢别没事瞎逼逼的女人,1.0
脑袋空不要紧，关键不要进水。,1.0
笑死了 刚刚的礼数呢？,1.0
没付钱说不要了，笑死我了,1.0
感觉对你来说玩原神都算提高智商了,1.0
上来就是死人是吧,1.0
不上去橄牠你怎么好意思发贴,1.0
我以为我能喜怒哀乐取决我自己。,1.0
什么新时代dinner,1.0
过于抽象,1.0
有病？反对虐猫的就是xxn？猫把你马强奸了，这么恨猫？,1.0
你跟个弱智一样，到处发这个东西,1.0
蠢货，攻击性一点没有，更像个小丑，他和他女朋友无缝衔接来的，看的人窝火,1.0
绝经老登也有春天,1.0
别龟了，我的朋友,1.0
是不是有什么心理疾病这丈母娘,1.0
推荐你直接网贷借点高炮来给你女朋友圆梦 你帮他抗下所有就好  爱她就全心为他付出,1.0
原来身残志坚是您这个模样，受教了,1.0
所以网约车不拉母人是正确的,1.0
他的视频就知道他最喜欢给xxn撑腰,1.0
这逼魔怔了吧,1.0
说不过就扣帽子的dinner是这样的,1.0
网上当当龟男逗大家开心就得了，线下你要说有艾滋病谁敢靠近啊,1.0
nmd头都快p掉了,1.0
真丑，开美颜都这么丑，真人得有多难看,1.0
下次直接让他们滚,1.0
把她约出来，看能不能馹，馹了再说,1.0
性别一换，微博瘫痪,1.0
早就脱了她们的衣服，轮奸她们,1.0
看见路上有条狗再吃屎你就也得上去吃才不算双标？女的这么干春闹谭男的也一样为啥不能骂？圭南的话另算,1.0
让她开到最大，直接上去抠,1.0
快进到小丑环节捏,1.0
太瘦了不好看,1.0
尊nm嘟nm呢，不会说话就吧嘴封起来,1.0
想给楼主py松松土是吧,1.0
重点是被打脸了吧，谁没事闲的管这么多，但是讨厌小日子不是很正常吗,1.0
骂了一顿马上态度软了，狗女人就是欠骂,1.0
很多农村老登都这样，说到底就是愚昧,1.0
这就是一眼丁真！,1.0
楼主还想着透后面推屁股得了,1.0
龟龟 50W彩礼？ 什么究极吸血魔,1.0
真男人，可惜败在小仙女的手上,1.0
一是你没弄爽她，她看不起你，第二，你像个傻狗，把她变成炮友不好吗，还负责  笑死我了,1.0
那对男女可不是像对猴子一样不知道在瞎叫什么,1.0
收钱是纯纯的脑残,1.0
你纹你的，我歧视我的，大家都很自由捏,1.0
被nt吓晕,1.0
华为被一群狗到处咬，搞得像做了什么叛国的大事一样#(吐),1.0
原p要从小抓起,1.0
你都来厕所了还想找个干净点的坑？,1.0
就是假的，通过别人好友请求时根本不是那样的。不少dinner非得杠。,1.0
哎哟，老哥们救命啊,1.0
大学生没事干建议去哔站看抽象编年史军师姜伯约的，易拉罐速成班，教你早日成为易拉罐中的人上人,1.0
这哥们是真不拿五十万当小数目啊，鉴定为皮瘾犯了,1.0
你的智商和喜马拉雅山的氧气一样，稀薄。,1.0
你也要死了开始说遗言了？,1.0
好死,1.0
没毛病啊，如果这男的也有艾滋病的那就没啥怕的了。,1.0
冷知识，你们当成亲跌一样各种连洗带护塑造成一个受害者委屈人设的幻风是真投毒威胁过身边人，精子哥的小作文一直放不出来被嘲讽薛定谔的小作文，而你大安跌一句几十万私信你们这群液盅东西又全信了,1.0
這軟件說實話現在很多都是釣魚的，我都就單純看看瞬間了，什麼牛鬼蛇神都有。還是以前那會好，起碼能夠跟人正常聊天。,1.0
2024年年度小丑宣传贴,1.0
没妈的玩意,1.0
他人建议你把牛牛割了去小红书那里更支持你的智障言论,1.0
很明显的讽刺xxn,1.0
不如去玩原，这样别人只觉得是原神导致的，而不是你本身就这样,1.0
逆蝶老了没工作能力了，那赶紧把逆蝶送去火化吧,1.0
老东西还怪会刷流量勒,1.0
你是女人？,1.0
都是我的飞机杯,1.0
阳颜丁真，鉴定为：逼痒的初升,1.0
但这只是一个废物的诞生罢了，只是对于一个小家庭来说是个大事,1.0
那纹身动机是啥，还不是为了显摆给别人看，你要是纹了我们还拿普通人眼光看你，你不就白纹了嘛,1.0
看见路上有条狗在吃屎你就也得上去吃才不算双标？女的这么干春闹谭男的也一样为啥不能骂？圭南的话另算,1.0
双标是这样的,1.0
？你点的素菜，嫌它没有荤？,1.0
别对我大呼小叫，我小时被狗吓过。,1.0
🪵🪝好 4，建议冰箱冻一下再打，嘎嘣脆,1.0
加上可爱特效，以为自己呆萌可爱，在我看来这纯属是dinner中的dinner，先给他四个一人一巴掌,1.0
还好我对象不是xxn,1.0
真挠弹，我看你说话我都烦,1.0
祝你不孕不育，儿孙满堂。,1.0
这不纯纯挠摊嘛哈哈哈哈 石乐志,1.0
趁早离吧，这点屁事都这样，以后还不知道会咋样呢,1.0
河南人 无聊死了，啥都不偷,1.0
捏麻麻的吓老子一跳问我有没有男朋友，这才意识到因为哥们qq资料填的女的，估计是哪个楠的瘙痒难耐了想找对象，找我头上来了,1.0
人开个枪炮店看给xxn急的,1.0
要我已经离婚了 孩子就是送给她最好的礼物 我爹想咋叫咋叫 她一个外人管什么闲事呢,1.0
没谈过恋爱的滴能阴暗宅男是这样的，见别人热恋比杀了你都难受,1.0
小仙女觉得人人想戳ta,1.0
他当他是玉帝老儿想骂谁骂谁呢,1.0
波司登都比这个有设计，这玩意纯纯的祖传单调配色+显眼刺绣，真的土，不知道有啥好穿的。贵的羽绒服上万的多了去了，有钱人也看不上这玩意吧,1.0
人类手是干嘛的？你把所有对人类有利的都ban了然后说人打不过虎？你不如直接比一下人类和虎的肌肉，直接说老虎赢呗,1.0
一碰就高潮,1.0
我之前在食堂遇到个巨大的非常大的坦克我也顺嘴说了句坦克然后就是眼光直视我仿佛要把我看穿,1.0
美少女的事你少管,1.0
給她一鍋鏟反而要給她賠償就不值了,1.0
男朋友的前提下和闺蜜前男友开房，烂裤裆罢了.,1.0
二级给我磕一个,1.0
经吧友提醒，我也想起来我家也遇到过那种玩牙签的小屁孩，真踏马畜生啊，把三罐牙签全倒到了地上，闹麻了,1.0
得吃了，牢弟,1.0
绝经牢登也有春天,1.0
好想和母老鼠谈恋爱,1.0
这不是一次性筷子的包装？什么dinner,1.0
妈的到你这里没绷住,1.0
你是剑碟吧，怕别人来查你,1.0
跟以前那些想回到民国当大小姐的幻想一样，回去也是丫鬟命,1.0
那你提你奶奶的♀大学生呢？还辅助，不就是想迅速找两个异性高手给她解决问题？人家题主自己都没觉得有问题，你们这帮弱智开始脑补了,1.0
抽芙蓉王≠源p,1.0
小红书上xxn怎么了,1.0
这勾始图怎么还没被禁？,1.0
山东人在哪里？怎么让狗上桌吃饭了,1.0
玩孙吧的都是大肥猪吗？,1.0
快进到小丑,1.0
多亏了那些ylg，从逗阴小红书带群真若至过来,1.0
听见这个女的声音我就烦 光想给她俩大比兜,1.0
分了吧！楼下五金店买把工具。,1.0
垃圾坏人罢了,1.0
分不分先不说，你以后能不能不要这么恶心！还发出来让这么多吧友想吐！什么都报备，还各种对不起我错了,1.0
我超，破防了,1.0
确实可怜，只能靠这种方式来找优越感了,1.0
他们脑子的智商要是这么聪明，就不会选择成为那种蠢人了,1.0
这都要吵，吃太多了,1.0
不进去那确实逆天,1.0
吃你食物没给钱还是咋滴,1.0
神分战士了会去玩那b坦克？ 以后打团就五个射手法师看谁站得更后面吧！,1.0
看见路上有条狗再吃屎你就也得上去吃才不算双标？女的这么干纯脑瘫男的也一样为啥不能骂？龟男的话另算,1.0
看我薄纱小仙女,1.0
什么都偷，这广告出来才04 05年，05后在娘胎里看的？05前还记得？,1.0
同应该全部去四，还是图少了,1.0
他上个帖子讲了这个姐的逆天女拳，不过帖子没了,1.0
別恶心人了屌毛,1.0
你听哪门子史料说的,1.0
以后都先收钱再做，防止这种xxn出现,1.0
这么容易被人影响？你当他们在狗叫不就行了，一群被牛子控制的,1.0
你不是人还是别人不是人?,1.0
抑郁还不赶紧分，哪天把你啥了,1.0
蓝牌小东西真会说话先给我磕一个吧,1.0
因为你是小丑,1.0
让她滚，反复无常的,1.0
不如去玩原，这样别人只觉得是元神导致的，而不是你本身就这样,1.0
可以可以  比吧里其它嘴硬的小丑态度好多了,1.0
是金子总会发光，你这玻璃渣子总在反光,1.0
我看不出这图有着色情檫边，洛丽塔又不是和兔女郎服饰一样，还是说你像楼上说的一样，经常在颜色网站看到洛丽塔？,1.0
这种人单纯脑袋有问题，换个阵容照样黑,1.0
完了真成小丑了,1.0
这么看下来你弟是真造孽,1.0
在装什么啊,1.0
Xxn只能看小说想象了,1.0
偷外卖的biss,1.0
至少下面是真的，不是泰国做的,1.0
今天在跟朋友皮，然后我朋友追我，我躲开了，然后我说了一句我是山里灵活的狗，然后一个逆天原批，连忙跑了过来，上来就问我，你六命了吗，我直接就傻了，什么六命，但是本鼠鼠很快就反应过来，这是一个逆天原批,1.0
特别是弯弯们，那些媒体工作室搁那带，那润人跟他们比简直就是个小丑，一点攻击力没有,1.0
这弱智?,1.0
小仙女竟在我身边。平时一直给我推荐这个吧。我也时不时看一下。,1.0
什么出生偷人家外卖啊啊啊啊啊啊啊啊啊啊啊啊,1.0
上帝把智慧洒满人间，就给你打了个伞。,1.0
能不能给xxn搞个“高超滋补店”养一养他们比我干三遍农活还黑的逼,1.0
我看你要是被骂了也挺活该的，男的做错啥了，学个互联网用语就呼你爹脸上，该去哪舔xxn你赶紧舔去，别人谈恋爱碍着你了,1.0
你是间碟吧，怕别人来查你,1.0
笑了，还有这种fw存在,1.0
你是50万，间谍，汉奸,1.0
透的时候让她叫你baba就行了,1.0
Xxn说的对,1.0
学个词就往你爹身上套也是很可怜了,1.0
韩红一屁股坐下来你三天都不饿，当场喂饱你,1.0
上完厕所还要尝一尝味道吗,1.0
纯楚甚白眼狼，她死了就没事了,1.0
废物滚出克,1.0
GKD GKD 更的慢掏你鸟,1.0
好恶心,1.0
卧槽，居然是xxn!,1.0
看见路上有条狗在吃史你就也得上去吃才不算双标？女的这么干春闹谭男的也一样为啥不能骂？龟男的话另算,1.0
越大越觉得墙对整体是好事，没脑子的人太多,1.0
那就找个艾滋男友呀，一样爱情满满无所顾忌,1.0
上完赶紧跑,1.0
没有土木卖银的都得失业,1.0
庇荫犯了属于是，搁这玩尬的,1.0
火老师出杆的速度爆沙你在床上的速度,1.0
自己老婆不忠的，怕不是龟,1.0
手臂上是花B，少部分人纹来好看，大部分纹来装逼，这类人嗝屁了认si方便些,1.0
你妈的头都快p掉了,1.0
你是懂如何当小丑的,1.0
哥们你是被CPU傻了还是智力障碍个人提升要通过婚姻改变，意思是她不留学就不会结婚咯，那还不如直接找个老外结婚，估计留完学就离婚了,1.0
这还不分手？给人当atm当出高潮来了？,1.0
其实说的也没错，男的确实是酸他不用学习不用劳动就能获得财富。但很多女的显然理解不了，因为她们就正在不劳而获或者说准备不劳而获,1.0
人民群众喜闻乐见，你不喜欢，你算老几,1.0
这些母狗拍自己就化妆滤镜美颜拉满，拍别人就很随便，真他妈,1.0
我直接打一胶。打进你的饭里面，给你加点营养。,1.0
贴我真的分不清发帖的是人类还是抢了游客手机学会打字的峨眉山猴子,1.0
像这种我都不敢看，怕手机得性病,1.0
一边当早餐吃也能吵起来两波dinner,1.0
你开店，顾客不高贵你高贵，衣食父母都不高贵那你这店很快就会被别人比下去，mhy就是再蠢，也不敢公然得罪玩家群体，还记得钟离加强事件吗？玩家不高贵谁高贵？事实证明玩家如果不反抗，就真的会变成商家高贵，到时候吃亏的是你自己，你也是玩家，不是大公司老板,1.0
后续呢，楼主不会真成小丑了吧,1.0
青少年是根本，你这老东西就是建材没人在乎的,1.0
你猜“嫉妒”为啥是女字旁,1.0
说码头、左手这些都是队内大跌，带尿罐子拿冠军的人，还能被混子反咬一口，真的恶心,1.0
江西你妈呢，看不到IP是广东 ？   一看就是潮汕的,1.0
鉴定为龟男一个，我要是有这种对象早骂完分了,1.0
有病这么怕有人害她，就滚回家去住,1.0
看见路上有条狗在吃史你就也得上去吃才不算双标？女的这么干春闹谭男的也一样为啥不能骂？圭南的话另算,1.0
运动场、战场上的女人那叫顶半边天，在一个酷似猪窝且只有2平米范围能站脚的出租屋里刷着dy逛着小红书拍个视频说**，兜里掏不出79块钱160斤底子好微胖的xxn那叫顶半扇柜物。,1.0
师夷长技以制夷，XXN，这盛世如你所愿,1.0
老子不打你，你不知道我文武双全。,1.0
麻了， 捞个冠军再来碰瓷Gen吧小丑,1.0
更新这么慢，怎么混孙吧。滚回去打胶吧,1.0
毕竟我们xnn纹身是为了标志我们是自由女性捏,1.0
你跟他说你是真武大帝，一拳打死他个老逼登,1.0
似了姆的这男的，真即把下头，上来直接怼着问感情史智商低情商也低，不会聊天建议重开，就这脑瘫水平还搁网络上找对象,1.0
越年轻恶性程度越高,1.0
看看他什么成分,1.0
只能说你的思想配得上你经受的苦难。没点童年阴影，说不出这话。,1.0
不看路死了活该,1.0
玩原神导致的,1.0
多睡几次吧,1.0
龟♂必死 废物重开吧,1.0
寻x滋事，扰乱xx治安，带走,1.0
哥们建议你现在速速去转发原神抽奖，这样子大家就会以为你是因为玩原神才变成这样而不是天生就这么若志,1.0
这不让她认清现实？xxn天天沉浸在自己的yy里，哪怕是亲人也别手软啊,1.0
母式做题秒了,1.0
她羡慕你有爹了,1.0
快進到楼主被坦克求爱环节,1.0
死母中医粉别恶心人了,1.0
看见别人有父母就急了,1.0
这种在我看来就是鶸痣,1.0
抖音第一小丑,1.0
号已经养好，开始钓鱼,1.0
md，xxn不管在哪里都这个泌阳,1.0
直接告诉他我玩你吗我玩，让他闭上舔狗嘴,1.0
虾头楠，回复一条评论就开始颅内高潮了,1.0
xn你也别删评奥，看明天是打男拳的人多还是觉得你魔怔的人多,1.0
你老姑背着你用一次性筷子，离了吧xxn,1.0
有一说一，我感觉把虾剥好之后用卫生纸包着是挺恶心的。,1.0
哈哈哈，抖音仙女日常发癫,1.0
他爹真是养了个白眼狼,1.0
愿你吃饭有人喂，走路有人推。,1.0
你最好不要恨我，恨我的人真的太多，你又不能排到第几个,1.0
你是靠着电线杆就能生存的女人。,1.0
把人家活路堵住了，不搞你才怪，是爆金币但是你也没命花啊，这人连着点了好几单然后差评一看就是*,1.0
圣母就是祸害,1.0
被操的时候，她就不会这么说。,1.0
不是，这男的咋会有她裸照？这不纯扯淡吗，为了找借口啥都能想出来,1.0
说实话想打她，但鼠鼠得装一下,1.0
你自己的玻璃心碎了一地也就罢了，还扎到了过路人的脚。,1.0
提前分好家产让她滚，死外面去,1.0
牺牲了个己卯，看了都想吐，这就是版本t0？,1.0
老东西,1.0
